sectionId,collapsed,postDate,expiryDate,oldStatus,placeInStructure,eagerLoadInfo,id,tempId,draftId,revisionId,isProvisionalDraft,uid,siteSettingsId,fieldLayoutId,enabled,archived,siteId,title,slug,uri,dateCreated,dateUpdated,dateLastMerged,dateDeleted,deletedWithOwner,trashed,forceSave,fieldId,sortOrder,canonicalId,cpEditUrl,isDraft,isRevision,isUnpublishedDraft,ref,status,structureId,url,primaryOwnerId,ownerId,authorId,authorIds,typeId,docAddress,docProfession,docPhone,docStreet,docZipCode,docCity,docCanton,linkUrl,googleUrl,onedocUrl,crmStatus,zuweisung,zuweisungText
4,,2025-03-04T16:45:00+01:00,,live,,,311894,,,,,bca48c74-992a-41f6-9426-82fc08087a47,311894,,1,,1,"Cabinet de groupe Dr. Felber Jaquet / Dr. Jaquet / Dr. Leuba",cabinet-de-groupe-dr-felber-jaquet-dr-jaquet-dr-leuba,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311894,https://crm.ddev.site/admin/entries/groupPractices/311894-cabinet-de-groupe-dr-felber-jaquet-dr-jaquet-dr-leuba,,,,groupPractices/cabinet-de-groupe-dr-felber-jaquet-dr-jaquet-dr-leuba,live,,,,,1,[1],1,"Rue de la Serre 7bis, 2300 La Chaux-de-Fonds","Allgemeine Innere Medizin, HNO (Hals-, Nasen-, Ohrenheilkunde)","032 967 96 36","Rue de la Serre 7bis",2300,"La Chaux-de-Fonds",Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Felber+Jaquet+\/+Dr.+Jaquet+\/+Dr.+Leuba+La+Chaux-de-Fonds"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/la-chaux-de-fonds\/et7l\/cabinet-de-groupe-dr-felber-jaquet-dr-jaquet-dr-leuba"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311892,,,,,f0d39f62-48ae-4f35-8c95-021c66d8899e,311892,,1,,1,"Cabinet de groupe Dr. El-Niess / Dr. Moginier",cabinet-de-groupe-dr-el-niess-dr-moginier,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311892,https://crm.ddev.site/admin/entries/groupPractices/311892-cabinet-de-groupe-dr-el-niess-dr-moginier,,,,groupPractices/cabinet-de-groupe-dr-el-niess-dr-moginier,live,,,,,1,[1],1,"Rue Alexis-Marie-Piaget 35, 2400 Le Locle","Allgemeine Innere Medizin","032 931 31 20","Rue Alexis-Marie-Piaget 35",2400,"Le Locle",Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+El-Niess+\/+Dr.+Moginier+Le+Locle"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/le-locle\/ebiv\/cabinet-de-groupe-dr-el-niess-dr-moginier"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311890,,,,,1458588b-8750-4eb4-8cb2-59577e8051f3,311890,,1,,1,"Cabinet de groupe Dr. Dessoulavy / Dr. Oestreicher",cabinet-de-groupe-dr-dessoulavy-dr-oestreicher,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311890,https://crm.ddev.site/admin/entries/groupPractices/311890-cabinet-de-groupe-dr-dessoulavy-dr-oestreicher,,,,groupPractices/cabinet-de-groupe-dr-dessoulavy-dr-oestreicher,live,,,,,1,[1],1,"Rue de l'Hôpital 2, 2000 Neuenburg","Handchirurgie, Orthopädische Chirurgie","032 724 44 18","Rue de l'Hôpital 2",2000,Neuenburg,Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Dessoulavy+\/+Dr.+Oestreicher+Neuenburg"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/neuenburg\/ebkp\/cabinet-de-groupe-dr-dessoulavy-dr-oestreicher"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311888,,,,,924a4d7c-7e2c-4eb7-a5e4-fe72b0bce236,311888,,1,,1,"Cabinet de groupe Dr. Cottier-Lehmann / Dr. Taillard",cabinet-de-groupe-dr-cottier-lehmann-dr-taillard,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311888,https://crm.ddev.site/admin/entries/groupPractices/311888-cabinet-de-groupe-dr-cottier-lehmann-dr-taillard,,,,groupPractices/cabinet-de-groupe-dr-cottier-lehmann-dr-taillard,live,,,,,1,[1],1,"Place de l'Hôtel-de-Ville 6, 2300 La Chaux-de-Fonds","Hausarztmedizin (Allgemeinmedizin), Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung","032 968 19 28","Place de l'Hôtel-de-Ville 6",2300,"La Chaux-de-Fonds",Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Cottier-Lehmann+\/+Dr.+Taillard+La+Chaux-de-Fonds"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/la-chaux-de-fonds\/ebia\/cabinet-de-groupe-dr-cottier-lehmann-dr-taillard"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311886,,,,,a99b959e-64a5-4579-9919-9120b380f4d7,311886,,1,,1,"Cabinet de groupe Dr. Cosandey Tissot / Dr. Nobel",cabinet-de-groupe-dr-cosandey-tissot-dr-nobel,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311886,https://crm.ddev.site/admin/entries/groupPractices/311886-cabinet-de-groupe-dr-cosandey-tissot-dr-nobel,,,,groupPractices/cabinet-de-groupe-dr-cosandey-tissot-dr-nobel,live,,,,,1,[1],1,"Avenue Léopold-Robert 7, 2300 La Chaux-de-Fonds","Allgemeine Innere Medizin, Endokrinologie und Diabetologie","032 914 72 12","Avenue Léopold-Robert 7",2300,"La Chaux-de-Fonds",Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Cosandey+Tissot+\/+Dr.+Nobel+La+Chaux-de-Fonds"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/la-chaux-de-fonds\/ebi5\/cabinet-de-groupe-dr-cosandey-tissot-dr-nobel"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311884,,,,,eb7ac7de-988f-4561-8ee6-0f9b7aa3bb60,311884,,1,,1,"Cabinet de groupe Dr. Cornu / Dr. Noembrini",cabinet-de-groupe-dr-cornu-dr-noembrini,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311884,https://crm.ddev.site/admin/entries/groupPractices/311884-cabinet-de-groupe-dr-cornu-dr-noembrini,,,,groupPractices/cabinet-de-groupe-dr-cornu-dr-noembrini,live,,,,,1,[1],1,"Rue du Temple 23, 2400 Le Locle","Gynäkologie und Geburtshilfe","032 932 47 47","Rue du Temple 23",2400,"Le Locle",Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Cornu+\/+Dr.+Noembrini+Le+Locle"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/le-locle\/ebnq\/cabinet-de-groupe-dr-cornu-dr-noembrini"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311882,,,,,55a21fa4-0578-40ab-b848-4c739341b1b5,311882,,1,,1,"Cabinet de groupe Dr. Chevènement / Dr. Vuilliomenet",cabinet-de-groupe-dr-chevènement-dr-vuilliomenet,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311882,https://crm.ddev.site/admin/entries/groupPractices/311882-cabinet-de-groupe-dr-chevènement-dr-vuilliomenet,,,,groupPractices/cabinet-de-groupe-dr-chevènement-dr-vuilliomenet,live,,,,,1,[1],1,"Avenue Léopold-Robert 7, 2300 La Chaux-de-Fonds","Gynäkologie und Geburtshilfe","032 910 55 00","Avenue Léopold-Robert 7",2300,"La Chaux-de-Fonds",Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Chevènement+\/+Dr.+Vuilliomenet+La+Chaux-de-Fonds"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/la-chaux-de-fonds\/euae\/cabinet-de-groupe-dr-chevenement-dr-vuilliomenet"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311880,,,,,c094c6f3-b123-4206-b752-2f301a6a191f,311880,,1,,1,"Cabinet de groupe Dr. Brun / Dr. Mougin",cabinet-de-groupe-dr-brun-dr-mougin,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311880,https://crm.ddev.site/admin/entries/groupPractices/311880-cabinet-de-groupe-dr-brun-dr-mougin,,,,groupPractices/cabinet-de-groupe-dr-brun-dr-mougin,live,,,,,1,[1],1,"Rue Oscar-Huguenin 8, 2017 Boudry","Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung","032 842 41 41","Rue Oscar-Huguenin 8",2017,Boudry,Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Brun+\/+Dr.+Mougin+Boudry"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/boudry\/et6s\/cabinet-de-groupe-dr-brun-dr-mougin"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311878,,,,,c68f3678-6108-416b-b202-1b36974c1e40,311878,,1,,1,"Cabinet de groupe Dr. Boudemagh / Dr. Tritten",cabinet-de-groupe-dr-boudemagh-dr-tritten,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311878,https://crm.ddev.site/admin/entries/groupPractices/311878-cabinet-de-groupe-dr-boudemagh-dr-tritten,,,,groupPractices/cabinet-de-groupe-dr-boudemagh-dr-tritten,live,,,,,1,[1],1,"Avenue Léopold-Robert 58, 2300 La Chaux-de-Fonds",Augenheilkunde,"032 913 90 40","Avenue Léopold-Robert 58",2300,"La Chaux-de-Fonds",Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Boudemagh+\/+Dr.+Tritten+La+Chaux-de-Fonds"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/la-chaux-de-fonds\/eblo\/cabinet-de-groupe-dr-boudemagh-dr-tritten"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311876,,,,,8b7ef85e-00a6-4557-b395-e0eba904fde8,311876,,1,,1,"Cabinet de groupe Dr. Bidlingmeyer / Dr. Bidlingmeyer",cabinet-de-groupe-dr-bidlingmeyer-dr-bidlingmeyer,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311876,https://crm.ddev.site/admin/entries/groupPractices/311876-cabinet-de-groupe-dr-bidlingmeyer-dr-bidlingmeyer,,,,groupPractices/cabinet-de-groupe-dr-bidlingmeyer-dr-bidlingmeyer,live,,,,,1,[1],1,"Rue Pury 4, 2000 Neuenburg","Allgemeine Innere Medizin","032 724 74 24","Rue Pury 4",2000,Neuenburg,Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Bidlingmeyer+\/+Dr.+Bidlingmeyer+Neuenburg"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/neuenburg\/ebg3\/cabinet-de-groupe-dr-bidlingmeyer-dr-bidlingmeyer"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311874,,,,,b03bc6c7-a665-4c08-8067-311a7edccd6d,311874,,1,,1,"Cabinet de groupe Dr. Aublin-Amour / Dr. Bedou / Dr. Clottes / Dr. Monnier / Dr. Permanyer",cabinet-de-groupe-dr-aublin-amour-dr-bedou-dr-clottes-dr-monnier-dr-permanyer,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311874,https://crm.ddev.site/admin/entries/groupPractices/311874-cabinet-de-groupe-dr-aublin-amour-dr-bedou-dr-clottes-dr-monnier-dr-permanyer,,,,groupPractices/cabinet-de-groupe-dr-aublin-amour-dr-bedou-dr-clottes-dr-monnier-dr-permanyer,live,,,,,1,[1],1,"Ruelle Rousseau 2, 2114 Fleurier","Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung","032 862 16 10","Ruelle Rousseau 2",2114,Fleurier,Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Aublin-Amour+\/+Dr.+Bedou+\/+Dr.+Clottes+\/+Dr.+Monnier+\/+Dr.+Permanyer+Fleurier"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/fleurier\/ebi6\/cabinet-de-groupe-dr-aublin-amour-dr-bedou-dr-clottes-dr-monnier-dr-permanyer"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311872,,,,,dc7c8d70-e327-4b69-a8f0-8c26048a9a37,311872,,1,,1,"Cabinet de groupe Dr. Arnold Ketterer / Dr. Ketterer",cabinet-de-groupe-dr-arnold-ketterer-dr-ketterer,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311872,https://crm.ddev.site/admin/entries/groupPractices/311872-cabinet-de-groupe-dr-arnold-ketterer-dr-ketterer,,,,groupPractices/cabinet-de-groupe-dr-arnold-ketterer-dr-ketterer,live,,,,,1,[1],1,"Avenue Léopold-Robert 11a, 2300 La Chaux-de-Fonds","Allgemeine Innere Medizin, Pneumologie","032 912 55 54","Avenue Léopold-Robert 11a",2300,"La Chaux-de-Fonds",Neuenburg,,"{""value"":""https:\/\/www.google.ch\/search?q=Cabinet+de+groupe+Dr.+Arnold+Ketterer+\/+Dr.+Ketterer+La+Chaux-de-Fonds"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/la-chaux-de-fonds\/ebgt\/cabinet-de-groupe-dr-arnold-ketterer-dr-ketterer"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311870,,,,,d1e066b3-a01c-41b2-afb3-83126dd32111,311870,,1,,1,Altiderm,altiderm,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311870,https://crm.ddev.site/admin/entries/groupPractices/311870-altiderm,,,,groupPractices/altiderm,live,,,,,1,[1],1,"Rue Jardinière 71, 2300 La Chaux-de-Fonds","Dermatologie und Venerologie","032 913 36 56","Rue Jardinière 71",2300,"La Chaux-de-Fonds",Neuenburg,"{""value"":""https:\/\/www.altiderm.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Altiderm+La+Chaux-de-Fonds"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/la-chaux-de-fonds\/et8o\/altiderm"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311868,,,,,47484e8b-c275-4621-be7c-96bdfb3111eb,311868,,1,,1,"Vision Dix",vision-dix,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311868,https://crm.ddev.site/admin/entries/groupPractices/311868-vision-dix,,,,groupPractices/vision-dix,live,,,,,1,[1],1,"Rue de la Dixence 23, 1950 Sitten",Unknown,"027 324 80 30","Rue de la Dixence 23",1950,Sitten,Wallis,,"{""value"":""https:\/\/www.google.ch\/search?q=Vision+Dix+Sitten"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/sitten\/ev9x\/vision-dix"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311866,,,,,2e4cd5f4-86aa-4fe1-a5fa-057c746900b7,311866,,1,,1,"Thérapie Des Alpes",thérapie-des-alpes,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311866,https://crm.ddev.site/admin/entries/groupPractices/311866-thérapie-des-alpes,,,,groupPractices/thérapie-des-alpes,live,,,,,1,[1],1,"Rue de Lausanne 49d, 1950 Sitten",Unknown,"027 304 24 50","Rue de Lausanne 49d",1950,Sitten,Wallis,,"{""value"":""https:\/\/www.google.ch\/search?q=Thérapie+Des+Alpes+Sitten"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/sitten\/e6zi\/therapie-des-alpes"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311864,,,,,8b1bbe32-e6e5-4bb1-98d8-6044877de08d,311864,,1,,1,"Stadtpraxis Brig",stadtpraxis-brig,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311864,https://crm.ddev.site/admin/entries/groupPractices/311864-stadtpraxis-brig,,,,groupPractices/stadtpraxis-brig,live,,,,,1,[1],1,"Bahnhofstrasse 6, 3900 Brig","Allergologie und Immunologie, Allgemeine Innere Medizin, Dermatologie und Venerologie","027 922 19 00","Bahnhofstrasse 6",3900,Brig,Wallis,"{""value"":""https:\/\/www.stadtpraxis-brig.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Stadtpraxis+Brig+Brig"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/brig\/ev5o\/stadtpraxis-brig"",""type"":""url""}",new,1,Überweisung
4,,2025-03-04T16:45:00+01:00,,live,,,311862,,,,,228e02eb-1182-420b-bd05-3e8f214b3291,311862,,1,,1,"PsyAge Cabinet de psychiatrie et psychothérapie Avenue des Platanes 9B Sierre",psyage-cabinet-de-psychiatrie-et-psychothérapie-avenue-des-platanes-9b-sierre,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311862,https://crm.ddev.site/admin/entries/groupPractices/311862-psyage-cabinet-de-psychiatrie-et-psychothérapie-avenue-des-platanes-9b-sierre,,,,groupPractices/psyage-cabinet-de-psychiatrie-et-psychothérapie-avenue-des-platanes-9b-sierre,live,,,,,1,[1],1,"Avenue des Platanes 9B, 3960 Siders","Psychiatrie, Psychotherapie","027 508 55 75","Avenue des Platanes 9B",3960,Siders,Wallis,"{""value"":""https:\/\/www.psyage.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=PsyAge+Cabinet+de+psychiatrie+et+psychothérapie+Avenue+des+Platanes+9B+Sierre+Siders"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/siders\/ev9t\/psyage-cabinet-de-psychiatrie-et-psychotherapie-avenue-des-platanes-9b-sierre"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311860,,,,,7b561871-0224-4526-86df-b85cbf4897f9,311860,,1,,1,"Praxis Kinderwelt",praxis-kinderwelt,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311860,https://crm.ddev.site/admin/entries/groupPractices/311860-praxis-kinderwelt,,,,groupPractices/praxis-kinderwelt,live,,,,,1,[1],1,"Glismattenstrasse 4, 3902 Glis",Pädiatrie,"027 923 20 14","Glismattenstrasse 4",3902,Glis,Wallis,,"{""value"":""https:\/\/www.google.ch\/search?q=Praxis+Kinderwelt+Glis"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/glis\/ev40\/praxis-kinderwelt"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311858,,,,,628ae509-f982-4b92-be24-d2b42727a931,311858,,1,,1,"Praxis Chabloz",praxis-chabloz,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311858,https://crm.ddev.site/admin/entries/groupPractices/311858-praxis-chabloz,,,,groupPractices/praxis-chabloz,live,,,,,1,[1],1,"Badnerstrasse 2, 3953 Leuk","Allgemeine Innere Medizin","027 473 13 06","Badnerstrasse 2",3953,Leuk,Wallis,,"{""value"":""https:\/\/www.google.ch\/search?q=Praxis+Chabloz+Leuk"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/leuk\/ev71\/praxis-chabloz"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311856,,,,,abb121c4-2038-439c-b90f-ef238d0d24b4,311856,,1,,1,"Permanence médicale du Chablais",permanence-médicale-du-chablais,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311856,https://crm.ddev.site/admin/entries/groupPractices/311856-permanence-médicale-du-chablais,,,,groupPractices/permanence-médicale-du-chablais,live,,,,,1,[1],1,"Route de Morgins 54 , 1870 Monthey","Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)","058 773 11 46","Route de Morgins 54",1870,Monthey,Wallis,"{""value"":""https:\/\/www.hopitalrivierachablais.ch\/jcms\/hrc_20921\/fr\/permanence-medicale-du-chablais"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Permanence+médicale+du+Chablais+Monthey"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/monthey\/ewcv\/permanence-medicale-du-chablais"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311854,,,,,5b481d49-1c78-46a2-84c4-13c15701a355,311854,,1,,1,"Permanence de la Place",permanence-de-la-place,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311854,https://crm.ddev.site/admin/entries/groupPractices/311854-permanence-de-la-place,,,,groupPractices/permanence-de-la-place,live,,,,,1,[1],1,"Route des Combes 2, 1971 Grimisuat","Allgemeine Innere Medizin","027 399 33 33","Route des Combes 2",1971,Grimisuat,Wallis,,"{""value"":""https:\/\/www.google.ch\/search?q=Permanence+de+la+Place+Grimisuat"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/grimisuat\/ev82\/permanence-de-la-place"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311852,,,,,bd252ac5-fc8b-4547-8f49-031a11b1aa14,311852,,1,,1,"Ostéopathe Collombey - Eva Baron et Grégory Favre",ostéopathe-collombey-eva-baron-et-grégory-favre,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311852,https://crm.ddev.site/admin/entries/groupPractices/311852-ostéopathe-collombey-eva-baron-et-grégory-favre,,,,groupPractices/ostéopathe-collombey-eva-baron-et-grégory-favre,live,,,,,1,[1],1,"Rue des Dents-du-Midi 34A, 1868 Collombey",Osteopathie,"079 720 89 84","Rue des Dents-du-Midi 34A",1868,Collombey,Wallis,,"{""value"":""https:\/\/www.google.ch\/search?q=Ostéopathe+Collombey+-+Eva+Baron+et+Grégory+Favre+Collombey"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/collombey\/e7np\/osteopathe-collombey-eva-baron-et-gregory-favre"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311850,,,,,a5dba9b9-3372-4048-aa1f-0a7f88d35726,311850,,1,,1,OrthoVisp,orthovisp,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311850,https://crm.ddev.site/admin/entries/groupPractices/311850-orthovisp,,,,groupPractices/orthovisp,live,,,,,1,[1],1,"Sägematte 1, 3930 Visp","Orthopädische Chirurgie","027 945 68 80","Sägematte 1",3930,Visp,Wallis,"{""value"":""https:\/\/www.drugs.com\/orthovisc.html"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=OrthoVisp+Visp"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/visp\/ewc4\/orthovisp"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311848,,,,,f5edc529-25cd-4c93-8e6b-e99b60130675,311848,,1,,1,"Les Toises Sion - Centre de Psychiatrie et Psychothérapie",les-toises-sion-centre-de-psychiatrie-et-psychothérapie,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311848,https://crm.ddev.site/admin/entries/groupPractices/311848-les-toises-sion-centre-de-psychiatrie-et-psychothérapie,,,,groupPractices/les-toises-sion-centre-de-psychiatrie-et-psychothérapie,live,,,,,1,[1],1,"Rue de l'Industrie 10, 1950 Sitten","Psychiatrie, Psychotherapie","058 458 05 80","Rue de l'Industrie 10",1950,Sitten,Wallis,"{""value"":""https:\/\/www.lestoises.ch\/"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Les+Toises+Sion+-+Centre+de+Psychiatrie+et+Psychothérapie+Sitten"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/sitten\/ewat\/les-toises-sion-centre-de-psychiatrie-et-psychotherapie"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311846,,,,,2084f63e-bae5-4e74-abf2-9f3ae1e9894b,311846,,1,,1,"Laser Beauté Med",laser-beauté-med,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311846,https://crm.ddev.site/admin/entries/groupPractices/311846-laser-beauté-med,,,,groupPractices/laser-beauté-med,live,,,,,1,[1],1,"Rue du Scex 2-4, 1950 Sitten","Dermatologie und Venerologie","027 322 11 44","Rue du Scex 2-4",1950,Sitten,Wallis,"{""value"":""https:\/\/www.linkedin.com\/company\/laser-beaute-med"",""type"":""url""}","{""value"":""https:\/\/www.google.ch\/search?q=Laser+Beauté+Med+Sitten"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/sitten\/eweo\/laser-beaute-med"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311844,,,,,0cff5d23-8e29-4d9a-8a9c-570ae64b10ea,311844,,1,,1,GYNEA,gynea,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311844,https://crm.ddev.site/admin/entries/groupPractices/311844-gynea,,,,groupPractices/gynea,live,,,,,1,[1],1,"Rue de la Maladière 9A, 1920 Martigny","Gynäkologie und Geburtshilfe","027 722 88 05","Rue de la Maladière 9A",1920,Martigny,Wallis,,"{""value"":""https:\/\/www.google.ch\/search?q=GYNEA+Martigny"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/martigny\/ev7u\/gynea"",""type"":""url""}",new,,
4,,2025-03-04T16:45:00+01:00,,live,,,311842,,,,,09532870-d17b-4f2b-8a2b-be2f80d9e630,311842,,1,,1,"Gruppenpraxis Dr. Menath / Dr. Menath",gruppenpraxis-dr-menath-dr-menath,,2025-03-04T16:45:33+01:00,2025-03-06T21:32:41+01:00,,,,,,,,311842,https://crm.ddev.site/admin/entries/groupPractices/311842-gruppenpraxis-dr-menath-dr-menath,,,,groupPractices/gruppenpraxis-dr-menath-dr-menath,live,,,,,1,[1],1,"Hofackerstrasse 9, 3983 Mörel","Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)","027 927 10 27","Hofackerstrasse 9",3983,Mörel,Wallis,,"{""value"":""https:\/\/www.google.ch\/search?q=Gruppenpraxis+Dr.+Menath+\/+Dr.+Menath+Mörel"",""type"":""url""}","{""value"":""https:\/\/www.onedoc.ch\/de\/gruppenpraxis\/morel\/ev6p\/gruppenpraxis-dr-menath-dr-menath"",""type"":""url""}",new,,
