name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url,Zuweisung,Triggered_Keywords
"Schulthess Klinik - Hüft-, Beckenchirurgie","Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,Orthopädische Chirurgie,https://www.schulthess-klinik.ch/de/fachbereich/hueftchirurgie,"https://www.google.ch/search?q=Schulthess+Klinik+-+Hüft-,+Beckenchirurgie+Zürich",Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0tn/schulthess-klinik-huft-beckenchirurgie,1,"zuweisung, zuweiser"
Schulthess Klinik - Rheumatologische Klinik,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",https://www.schulthess-klinik.ch/de/fachbereich/rheumatologie-und-rehabilitation,https://www.google.ch/search?q=Schulthess+Klinik+-+Rheumatologische+Klinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/eyw1/schulthess-klinik-rheumatologische-klinik,1,"zuweisung, zuweiser"
Psychiatrische Universitätsklinik Zürich (PUK) - Psychiatrie Sucht stationär,"Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,044 384 21 11,"Neurologie, Psychiatrie, Psychotherapie",https://www.pukzh.ch/standorte/zentrum-fuer-abhaengigkeitserkrankungen/,https://www.google.ch/search?q=Psychiatrische+Universitätsklinik+Zürich+(PUK)+-+Psychiatrie+Sucht+stationär+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/ewi6/psychiatrische-universitatsklinik-zurich-puk-psychiatrie-sucht-stationar,1,"zuweisung, zuweiser"
Schulthess Klinik - Schmerzmedizin,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,"Psychiatrie, Psychotherapie",https://www.schulthess-klinik.ch/de/rheumatologie-und-rehabilitation/behandlung/konservative-behandlung-von-schmerzen,https://www.google.ch/search?q=Schulthess+Klinik+-+Schmerzmedizin+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/exle/schulthess-klinik-schmerzmedizin,1,"zuweisung, zuweiser"
Stroke Center Hirslanden,"Witellikerstrasse 40, 8032 Zürich",Witellikerstrasse 40,8032,Zürich,Zürich,044 387 39 93,Neurologie,https://www.hirslanden.ch/en/klinik-hirslanden/centers/stroke-unit.html,https://www.google.ch/search?q=Stroke+Center+Hirslanden+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/ew44/stroke-center-hirslanden,0,
Schulthess Klinik - Wirbelsäulenchirurgie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,"Neurochirurgie, Orthopädische Chirurgie",https://www.schulthess-klinik.ch/de/fachbereich/wirbelsaeulenchirurgie,https://www.google.ch/search?q=Schulthess+Klinik+-+Wirbelsäulenchirurgie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0yx/schulthess-klinik-wirbelsaulenchirurgie,1,"zuweisung, zuweiser"
Schulthess Klinik - Sportmedizin,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,Allgemeine Innere Medizin,https://www.schulthess-klinik.ch/de/fachbereich/sportmedizin,https://www.google.ch/search?q=Schulthess+Klinik+-+Sportmedizin+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e009/schulthess-klinik-sportmedizin,1,"zuweisung, zuweiser"
Schulthess Klinik - Neurologie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,Neurologie,https://www.schulthess-klinik.ch/de/fachbereich/neurologie,https://www.google.ch/search?q=Schulthess+Klinik+-+Neurologie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0us/schulthess-klinik-neurologie,1,"zuweisung, zuweiser"
Tagesklinik für ältere Menschen - Tagesklinik,"Salstrasse 48, 8400 Winterthur",Salstrasse 48,8400,Winterthur,Zürich,052 264 38 00,"Psychiatrie, Psychotherapie",https://ipw.ch/angebot/aeltere-menschen/tageskliniken-fuer-aeltere-menschen,https://www.google.ch/search?q=Tagesklinik+für+ältere+Menschen+-+Tagesklinik+Winterthur,Gruppenpraxis,https://www.onedoc.ch/de/klinik/winterthur/ewgg/tagesklinik-fur-altere-menschen-tagesklinik,1,zuweisung
Schulthess Klinik - Manuelle Medizin,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,Rheumatologie,https://www.schulthess-klinik.ch/de/fachbereich/manuelle-medizin,https://www.google.ch/search?q=Schulthess+Klinik+-+Manuelle+Medizin+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e035/schulthess-klinik-manuelle-medizin,1,"zuweisung, zuweiser"
Schulthess Klinik - Schulter-/Ellbogenchirurgie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,"Chirurgie, Orthopädische Chirurgie",https://www.schulthess-klinik.ch/de/fachbereich/schulterchirurgie-und-ellbogenchirurgie,https://www.google.ch/search?q=Schulthess+Klinik+-+Schulter-/Ellbogenchirurgie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0vx/schulthess-klinik-schulter-ellbogenchirurgie,1,"zuweisung, zuweiser"
Tattoo Klinik,"Weinbergstrasse 25, 8001 Zürich",Weinbergstrasse 25,8001,Zürich,Zürich,044 545 77 66,"Kosmetik, Tattooentfernung",https://www.tattooklinik.ch/,https://www.google.ch/search?q=Tattoo+Klinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e7wj/tattoo-klinik,0,
Universitätsklinik Balgrist - Anästhesie Allgemein,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,"Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin",https://www.balgrist.ch/angebot/abteilungen/anaesthesiologie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Anästhesie+Allgemein+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0tt/universitatsklinik-balgrist-anasthesie-allgemein,0,
Universitätsklinik Balgrist - Kniechirurgie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Orthopädische Chirurgie,https://www.balgrist.ch/en/offer/specialist-departments/knee/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Kniechirurgie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e02m/universitatsklinik-balgrist-kniechirurgie,0,
Universitätsklinik Balgrist - Chirurgie Orthopädische,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Orthopädische Chirurgie,https://www.balgrist.ch/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Chirurgie+Orthopädische+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/exhw/universitatsklinik-balgrist-chirurgie-orthopadische,0,
Universitätsklinik Balgrist - Infektiologie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,"Allgemeine Innere Medizin, Infektiologie",https://www.balgrist.ch/angebot/abteilungen/infektiologie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Infektiologie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/exsh/universitatsklinik-balgrist-infektiologie,0,
"Universitätsklinik Balgrist - Hüft-, Beckenchirurgie","Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Orthopädische Chirurgie,https://www.balgrist.ch/angebot/fachbereiche/hueft-beckenchirurgie/,"https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Hüft-,+Beckenchirurgie+Zürich",Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0t0/universitatsklinik-balgrist-huft-beckenchirurgie,1,"zuweisung, zuweiser"
Universitätsklinik Balgrist - Innere Medizin,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,"Allgemeine Innere Medizin, Intensivmedizin",https://www.balgrist.ch/angebot/abteilungen/innere-medizin/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Innere+Medizin+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0xv/universitatsklinik-balgrist-innere-medizin,0,
Universitätsklinik Balgrist - Knochen-/Weichteiltumor Chirurgie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Orthopädische Chirurgie,https://www.balgrist.ch/angebot/fachbereiche/tumore/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Knochen-/Weichteiltumor+Chirurgie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0z6/universitatsklinik-balgrist-knochen-weichteiltumor-chirurgie,1,"zuweisung, zuweiser"
Universitätsklinik Balgrist - Paraplegie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Allgemeine Innere Medizin,https://www.balgrist.ch/en/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Paraplegie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e04f/universitatsklinik-balgrist-paraplegie,0,
Universitätsklinik Balgrist - Chirurgie Hand,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,"Handchirurgie, Orthopädische Chirurgie",https://www.balgrist.ch/en/offer/specialist-departments/hand/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Chirurgie+Hand+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e00j/universitatsklinik-balgrist-chirurgie-hand,1,zuweiser
Universitätsklinik Balgrist - Rheumatologische Klinik,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,"Allgemeine Innere Medizin, Physikalische und Rehabilitative Medizin, Rheumatologie",https://www.balgrist.ch/angebot/zentren/zentrum-fuer-rheumatologie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Rheumatologische+Klinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0rz/universitatsklinik-balgrist-rheumatologische-klinik,1,"zuweisung, überweisung, zuweiser"
Universitätsklinik Balgrist - Fusschirurgie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Orthopädische Chirurgie,https://www.balgrist.ch/angebot/fachbereiche/fuss-und-sprunggelenkchirurgie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Fusschirurgie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e02p/universitatsklinik-balgrist-fusschirurgie,1,"zuweisung, zuweiser"
Universitätsklinik Balgrist - Technische Orthopädie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Intensivmedizin, Orthopädische Chirurgie",https://www.balgrist.ch/angebot/fachbereiche/technische-und-neuro-orthopaedie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Technische+Orthopädie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/eq4q/universitatsklinik-balgrist-technische-orthopadie,1,"zuweisung, zuweiser"
Universitätsklinik Balgrist - Radiologische Klinik,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Radiologie,https://www.balgrist.ch/angebot/abteilungen/radiologie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Radiologische+Klinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0to/universitatsklinik-balgrist-radiologische-klinik,1,"zuweisung, zuweiser"
Universitätsklinik Balgrist - Urologische Klinik,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Urologie,https://www.balgrist.ch/angebot/abteilungen/neuro-urologie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Urologische+Klinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/eyv0/universitatsklinik-balgrist-urologische-klinik,1,zuweisung
Universitätsklinik Balgrist - Schulter-/Ellbogenchirurgie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Orthopädische Chirurgie,https://www.balgrist.ch/angebot/fachbereiche/ellbogen/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Schulter-/Ellbogenchirurgie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0zz/universitatsklinik-balgrist-schulter-ellbogenchirurgie,1,"zuweisung, zuweiser"
Universitätsklinik Balgrist - Neurologie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Neurologie,https://www.balgrist.ch/angebot/zentren/zentrum-fuer-paraplegie/neurologie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Neurologie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0xa/universitatsklinik-balgrist-neurologie,1,zuweisung
Universitätsklinik Balgrist - Wirbelsäulenchirurgie,"Forchstrasse 340, 8008 Zürich",Forchstrasse 340,8008,Zürich,Zürich,044 386 11 11,Orthopädische Chirurgie,https://www.balgrist.ch/angebot/zentren/zentrum-fuer-wirbelsaeule/wirbelsaeulenchirurgie/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Wirbelsäulenchirurgie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e02x/universitatsklinik-balgrist-wirbelsaulenchirurgie,0,
Uroviva - Spezialklinik Urologie - Chirurgie Hand,"Zürichstrasse 5, 8180 Bülach",Zürichstrasse 5,8180,Bülach,Zürich,044 747 47 50,"Chirurgie, Handchirurgie",https://www.uroviva.ch/de/standorte/uebersicht/standort/urologie-praxis-spezialklinik-buelach,https://www.google.ch/search?q=Uroviva+-+Spezialklinik+Urologie+-+Chirurgie+Hand+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/klinik/bulach/e03d/uroviva-spezialklinik-urologie-chirurgie-hand,1,"zuweisung, überweisung, zuweiser, für ärzte"
Uroviva - Spezialklinik Urologie - Urologische Klinik,"Zürichstrasse 5, 8180 Bülach",Zürichstrasse 5,8180,Bülach,Zürich,044 365 65 65,Urologie,https://www.uroviva.ch/de/standorte/uebersicht/standort/urologie-praxis-spezialklinik-buelach,https://www.google.ch/search?q=Uroviva+-+Spezialklinik+Urologie+-+Urologische+Klinik+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/klinik/bulach/eucp/uroviva-spezialklinik-urologie-urologische-klinik,1,"zuweisung, überweisung, zuweiser, für ärzte"
Uroviva - Spezialklinik Urologie,"Zürichstrasse 5, 8180 Bülach",Zürichstrasse 5,8180,Bülach,Zürich,044 365 65 65,"Handchirurgie, Orthopädische Chirurgie, Urologie",https://www.uroviva.ch/de/standorte/uebersicht/standort/urologie-praxis-spezialklinik-buelach,https://www.google.ch/search?q=Uroviva+-+Spezialklinik+Urologie+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/klinik/bulach/ez33/uroviva-spezialklinik-urologie,1,"zuweisung, überweisung, zuweiser, für ärzte"
Schulthess Klinik - Pädiatrische Orthopädie,"Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,"Anästhesiologie, Orthopädische Chirurgie",https://www.schulthess-klinik.ch/de/fachbereich/kinder-und-jugendorthopaedie,https://www.google.ch/search?q=Schulthess+Klinik+-+Pädiatrische+Orthopädie+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/eq60/schulthess-klinik-padiatrische-orthopadie,1,"zuweisung, zuweiser"
Uroviva - Urologie Stadelhofen - Urologische Klinik,"Goethestrasse 24, 8001 Zürich",Goethestrasse 24,8001,Zürich,Zürich,044 365 11 11,Urologie,,https://www.google.ch/search?q=Uroviva+-+Urologie+Stadelhofen+-+Urologische+Klinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0tc/uroviva-urologie-stadelhofen-urologische-klinik,0,
Uroviva - Spezialklinik Urologie - Kardiologie,"Zürichstrasse 5, 8180 Bülach",Zürichstrasse 5,8180,Bülach,Zürich,044 365 65 65,"Allgemeine Innere Medizin, Kardiologie",https://www.uroviva.ch/de/standorte/uebersicht/standort/urologie-praxis-spezialklinik-buelach,https://www.google.ch/search?q=Uroviva+-+Spezialklinik+Urologie+-+Kardiologie+Bülach,Gruppenpraxis,https://www.onedoc.ch/de/klinik/bulach/e0ua/uroviva-spezialklinik-urologie-kardiologie,1,"zuweisung, überweisung, zuweiser, für ärzte"
Universitätsklinik Balgrist - Sportmedizin,"Forchstrasse 319, 8008 Zürich",Forchstrasse 319,8008,Zürich,Zürich,044 386 52 52,"Allgemeine Innere Medizin, Orthopädische Chirurgie",https://www.balgrist.ch/angebot/zentren/zentrum-fuer-sportmedizin/,https://www.google.ch/search?q=Universitätsklinik+Balgrist+-+Sportmedizin+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/ewwv/universitatsklinik-balgrist-sportmedizin,1,"zuweisung, zuweiser"
Vista Augenpraxis Talwiesen,"Birmensdorferstrasse 318, 8055 Zürich",Birmensdorferstrasse 318,8055,Zürich,Zürich,044 463 63 63,"Augenheilkunde, Chirurgie",https://vista.ch/standort/vista-augenpraxis-talwiesen,https://www.google.ch/search?q=Vista+Augenpraxis+Talwiesen+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/eskc/vista-augenpraxis-talwiesen,1,"zuweiser, für ärzte"
Uroviva - Urologie Männedorf - Urologische Klinik,"Asylstrasse 10, 8708 Männedorf",Asylstrasse 10,8708,Männedorf,Zürich,044 922 30 40,Urologie,https://www.uroviva.ch/de/standorte/uebersicht/standort/urologie-praxis-im-spital-maennedorf,https://www.google.ch/search?q=Uroviva+-+Urologie+Männedorf+-+Urologische+Klinik+Männedorf,Gruppenpraxis,https://www.onedoc.ch/de/klinik/mannedorf/exv2/uroviva-urologie-mannedorf-urologische-klinik,1,"zuweisung, überweisung, zuweiser, für ärzte"
Uroviva - Urologie Zollikerberg - Urologische Klinik,"Trichtenhauser Strasse 20, 8125 Zollikerberg",Trichtenhauser Strasse 20,8125,Zollikerberg,Zürich,044 397 24 10,Urologie,https://www.uroviva.ch/de/standorte/uebersicht/standort/urologie-praxis-im-spital-zollikerberg,https://www.google.ch/search?q=Uroviva+-+Urologie+Zollikerberg+-+Urologische+Klinik+Zollikerberg,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zollikerberg/eucq/uroviva-urologie-zollikerberg-urologische-klinik,1,"zuweisung, überweisung, zuweiser, für ärzte"
Zentrum für Soziale Psychiatrie - Tagesklinik,"Militärstrasse 8, 8004 Zürich",Militärstrasse 8,8004,Zürich,Zürich,044 296 73 00,"Psychiatrie, Psychotherapie",https://www.pukzh.ch/unsere-angebote/erwachsenenpsychiatrie/behandlung-wo-und-wie/tageskliniken/,https://www.google.ch/search?q=Zentrum+für+Soziale+Psychiatrie+-+Tagesklinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0w1/zentrum-fur-soziale-psychiatrie-tagesklinik,1,"zuweisung, zuweiser"
"Zollikerberg, RehaClinic Zollikerberg - Rheumatologische Klinik","Trichtenhauser Strasse 20, 8125 Zollikerberg",Trichtenhauser Strasse 20,8125,Zollikerberg,Zürich,044 397 38 11,Rheumatologie,https://www.zurzachcare.ch/zollikerberg,"https://www.google.ch/search?q=Zollikerberg,+RehaClinic+Zollikerberg+-+Rheumatologische+Klinik+Zollikerberg",Gruppenpraxis,https://www.onedoc.ch/de/klinik/zollikerberg/ew0t/zollikerberg-rehaclinic-zollikerberg-rheumatologische-klinik,1,"zuweisung, überweisung, zuweiser"
"Zürich, Schulthess Klinik - Diverse","Lengghalde 2, 8008 Zürich",Lengghalde 2,8008,Zürich,Zürich,044 385 71 71,Neurologie,,"https://www.google.ch/search?q=Zürich,+Schulthess+Klinik+-+Diverse+Zürich",Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0st/zurich-schulthess-klinik-diverse,0,
Uroviva - Urologie Zürich Höngg - Urologische Klinik,"Frankentalerstrasse 1, 8049 Zürich",Frankentalerstrasse 1,8049,Zürich,Zürich,044 340 00 33,Unknown,https://www.uroviva.ch/de/standorte/uebersicht/standort/urologie-praxis-zuerich-hoengg,https://www.google.ch/search?q=Uroviva+-+Urologie+Zürich+Höngg+-+Urologische+Klinik+Zürich,Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/exox/uroviva-urologie-zurich-hongg-urologische-klinik,1,"zuweisung, überweisung, zuweiser, für ärzte"
Zentrum für Radiotherapie - Radiologische Klinik,"Spitalstrasse 37a, 8630 Rüti ZH",Spitalstrasse 37a,8630,Rüti ZH,Zürich,052 266 56 00,Radio-Onkologie (Strahlentherapie),https://www.zrr.ch/kontakt-anfahrt/,https://www.google.ch/search?q=Zentrum+für+Radiotherapie+-+Radiologische+Klinik+Rüti+ZH,Gruppenpraxis,https://www.onedoc.ch/de/klinik/ruti/ew4d/zentrum-fur-radiotherapie-radiologische-klinik,0,
"Zürich, Psychiatrische Universitätsklinik Zürich (PUK) - Psychiatrie - Forensik","Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,044 384 21 11,"Psychiatrie, Psychotherapie",https://www.pukzh.ch/unsere-angebote/forensische-psychiatrie/,"https://www.google.ch/search?q=Zürich,+Psychiatrische+Universitätsklinik+Zürich+(PUK)+-+Psychiatrie+-+Forensik+Zürich",Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0t6/zurich-psychiatrische-universitatsklinik-zurich-puk-psychiatrie-forensik,1,"zuweisung, zuweiser"
Zentrum Hard / IPW - Psychiatrische Klinik,"Römerweg 51, 8424 Embrach",Römerweg 51,8424,Embrach,Zürich,044 866 11 11,"Hausarztmedizin (Allgemeinmedizin), Klinische Pharmakologie und Toxikologie, Psychiatrie, Psychotherapie",https://ipw.ch/ueber-uns/portraet-und-werte/geschichte/psychiatriezentrum-hard,https://www.google.ch/search?q=Zentrum+Hard+/+IPW+-+Psychiatrische+Klinik+Embrach,Gruppenpraxis,https://www.onedoc.ch/de/klinik/embrach/ewit/zentrum-hard-ipw-psychiatrische-klinik,1,zuweisung
"Aapro Matti, FMH Oncologie médicale Clinique de Genolier","Route du Muids 3, 1272 Genolier",Route du Muids 3,1272,Genolier,Waadt,022 366 91 34,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.swissmedical.net/en/doctors-directory/aapro-matti,"https://www.google.ch/search?q=Aapro+Matti,+FMH+Oncologie+médicale+Clinique+de+Genolier+Genolier",Gruppenpraxis,https://www.onedoc.ch/de/klinik/genolier/ebb3/aapro-matti-fmh-oncologie-medicale-clinique-de-genolier,0,
"Zürich, Psychiatrische Universitätsklinik Zürich (PUK) - Psychiatrie Psychosen amb/stat","Lenggstrasse 31, 8008 Zürich",Lenggstrasse 31,8008,Zürich,Zürich,044 384 21 11,"Psychiatrie, Psychotherapie",https://www.pukzh.ch/,"https://www.google.ch/search?q=Zürich,+Psychiatrische+Universitätsklinik+Zürich+(PUK)+-+Psychiatrie+Psychosen+amb/stat+Zürich",Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/e0t4/zurich-psychiatrische-universitatsklinik-zurich-puk-psychiatrie-psychosen-amb-stat,1,"zuweisung, zuweiser"
A La Clinique,"Rue Centrale 15, 1003 Lausanne",Rue Centrale 15,1003,Lausanne,Waadt,021 311 11 80,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.facebook.com/alaclinique/?locale=fr_FR,https://www.google.ch/search?q=A+La+Clinique+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lausanne/evwj/a-la-clinique,0,
Cabinet Dr Maduri @ Clinique de Genolier,"Route du Muids 3, 1272 Genolier",Route du Muids 3,1272,Genolier,Waadt,022 366 97 71,Unknown,https://loop.frontiersin.org/people/2173292/bio,https://www.google.ch/search?q=Cabinet+Dr+Maduri+@+Clinique+de+Genolier+Genolier,Gruppenpraxis,https://www.onedoc.ch/de/klinik/genolier/ev3s/cabinet-dr-maduri-clinique-de-genolier,0,
AESTHETICS CLINIC,"Avenue Claude-Nobs 2, 1820 Montreux",Avenue Claude-Nobs 2,1820,Montreux,Waadt,079 908 98 98,"Kosmetik, Plastische, rekonstruktive und ästhetische Chirurgie, Ästhetische Beratung, Ästhetische Medizin, Injektion von Botulinumtoxin, Injektion von Hyaluronsäure",https://www.laclinic.ch/en/,https://www.google.ch/search?q=AESTHETICS+CLINIC+Montreux,Gruppenpraxis,https://www.onedoc.ch/de/klinik/montreux/e53d/aesthetics-clinic,0,
Centre Chirurgical de l'Oeil - Ophtalmologie Clinique,"Place de la Gare 4, 1004 Lausanne",Place de la Gare 4,1004,Lausanne,Waadt,021 312 35 00,Augenheilkunde,https://www.cliniqueoeil-ono.ch/centre/clinique-vaud/,https://www.google.ch/search?q=Centre+Chirurgical+de+l'Oeil+-+Ophtalmologie+Clinique+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lausanne/ev2q/centre-chirurgical-de-l-oeil-ophtalmologie-clinique,0,
"Zürich, Swiss Central Clinic - Tagesklinik","Giesshübelstrasse 45, 8045 Zürich",Giesshübelstrasse 45,8045,Zürich,Zürich,044 313 00 05,"Allgemeine Innere Medizin, Chirurgie, Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin)",https://swisscentralclinic.ch/,"https://www.google.ch/search?q=Zürich,+Swiss+Central+Clinic+-+Tagesklinik+Zürich",Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/esp6/zurich-swiss-central-clinic-tagesklinik,0,
Centre de vaccination Clinique Bois-Cerf,"Avenue d'Ouchy 31, 1006 Lausanne",Avenue d'Ouchy 31,1006,Lausanne,Waadt,021 619 60 19,COVID-19 Impfung,https://www.hirslanden.ch/fr/clinique-bois-cerf/actualites-et-medias/newsletter/centre-de-vaccination-covid-19-.html,https://www.google.ch/search?q=Centre+de+vaccination+Clinique+Bois-Cerf+Lausanne,Gruppenpraxis,https://www.onedoc.ch/de/klinik/lausanne/e3e4/centre-de-vaccination-clinique-bois-cerf,0,
Centre de Psychiatrie Intégrée - Psychiatrie Clinique,"Chemin du Grand-Chêne 1, 1860 Aigle",Chemin du Grand-Chêne 1,1860,Aigle,Waadt,024 468 84 50,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Centre+de+Psychiatrie+Intégrée+-+Psychiatrie+Clinique+Aigle,Gruppenpraxis,https://www.onedoc.ch/de/klinik/aigle/evtk/centre-de-psychiatrie-integree-psychiatrie-clinique,0,
"Zürich, Klinik Im Park - HGZ, Med.Kard.Seestr247","Seestrasse 247, 8038 Zürich",Seestrasse 247,8038,Zürich,Zürich,044 209 21 11,"Allgemeine Innere Medizin, Intensivmedizin, Kardiologie",,"https://www.google.ch/search?q=Zürich,+Klinik+Im+Park+-+HGZ,+Med.Kard.Seestr247+Zürich",Gruppenpraxis,https://www.onedoc.ch/de/klinik/zurich/ewib/zurich-klinik-im-park-hgz-med-kard-seestr247,0,
