name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url,Zuweisung,Triggered_Keywords
Gruppenpraxis Dorfbergstrasse 10,"Dorfbergstrasse 10, 3550 Langnau im Emmental",Dorfbergstrasse 10,3550,Langnau im Emmental,Bern,034 421 34 00,Gynäkologie und Geburtshilfe,https://www.spital-emmental.ch/Hausarztpraxis_Langnau,https://www.google.ch/search?q=Gruppenpraxis+Dorfbergstrasse+10+Langnau+im+Emmental,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/langnau-im-emmental/erz8/gruppenpraxis-dorfbergstrasse-10,1,Zuweiser
Gruppenpraxis Dorfstrasse 12 Hinterkappelen,"Dorfstrasse 12, 3032 Hinterkappelen",Dorfstrasse 12,3032,Hinterkappelen,Bern,031 901 11 66,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dorfstrasse+12+Hinterkappelen+Hinterkappelen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/hinterkappelen/er9t/gruppenpraxis-dorfstrasse-12-hinterkappelen,0,
Gruppenpraxis Dr. Adank / Dr. Adank-Sailer,"Unterer Quai 92, 2502 Biel",Unterer Quai 92,2502,Biel,Bern,032 329 38 79,"Psychiatrie, Psychotherapie, Rheumatologie",https://www.praxisadank.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Adank+/+Dr.+Adank-Sailer+Biel,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/en6t/gruppenpraxis-dr-adank-dr-adank-sailer,0,
Gruppenpraxis Dr. Aebersold-Schütz / Dr. Aebersold-Schütz,"Bärletweg 8, 2555 Brügg BE",Bärletweg 8,2555,Brügg BE,Bern,032 373 16 46,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Aebersold-Schütz+/+Dr.+Aebersold-Schütz+Brügg+BE,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/brugg/en6v/gruppenpraxis-dr-aebersold-schutz-dr-aebersold-schutz,0,
Gruppenpraxis Dr. Aebi / Dr. Flückiger,"Alpenstrasse 3, 2502 Biel",Alpenstrasse 3,2502,Biel,Bern,032 322 32 44,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Aebi+/+Dr.+Flückiger+Biel,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/esno/gruppenpraxis-dr-aebi-dr-fluckiger,0,
Gruppenpraxis Dr. Aeschimann / Dr. Oertle,"Lötschenstrasse 23, 3072 Ostermundigen",Lötschenstrasse 23,3072,Ostermundigen,Bern,031 931 52 51,"Allgemeine Innere Medizin, Rheumatologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Aeschimann+/+Dr.+Oertle+Ostermundigen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ostermundigen/en9i/gruppenpraxis-dr-aeschimann-dr-oertle,0,
Gruppenpraxis Dr. Aljinovic / Dr. Aljinovic,"Laupenstrasse 4, 3008 Bern",Laupenstrasse 4,3008,Bern,Bern,031 381 62 37,"Gynäkologie und Geburtshilfe, Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Aljinovic+/+Dr.+Aljinovic+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erv8/gruppenpraxis-dr-aljinovic-dr-aljinovic,0,
Gruppenpraxis Dr. Aljinovic-Bissig / Dr. Diggelmann,"Worbstrasse 180, 3073 Gümligen",Worbstrasse 180,3073,Gümligen,Bern,031 951 03 23,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Aljinovic-Bissig+/+Dr.+Diggelmann+Gümligen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/gumligen/ersf/gruppenpraxis-dr-aljinovic-bissig-dr-diggelmann,0,
Gruppenpraxis Dr. Althaus / Dr. Gut-Althaus,"Unionsgasse 14, 2502 Biel",Unionsgasse 14,2502,Biel,Bern,032 323 14 14,"HNO (Hals-, Nasen-, Ohrenheilkunde)",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Althaus+/+Dr.+Gut-Althaus+Biel,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/erwr/gruppenpraxis-dr-althaus-dr-gut-althaus,0,
Gruppenpraxis Dr. Amrein / Dr. Strebel,"Lüfternweg 1, 3052 Zollikofen",Lüfternweg 1,3052,Zollikofen,Bern,031 911 21 50,Allgemeine Innere Medizin,https://www.luefternweg.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Amrein+/+Dr.+Strebel+Zollikofen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikofen/esfb/gruppenpraxis-dr-amrein-dr-strebel,0,
Gruppenpraxis Dr. Anderhalden / Dr. Anderhalden,"Belpbergstrasse 51, 3110 Münsingen",Belpbergstrasse 51,3110,Münsingen,Bern,031 721 97 10,Allgemeine Innere Medizin,http://www.praxisanderhalden.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Anderhalden+/+Dr.+Anderhalden+Münsingen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/munsingen/en97/gruppenpraxis-dr-anderhalden-dr-anderhalden,0,
Gruppenpraxis Dr. Bachmann / Dr. Müller,"Kalchackerstrasse 106, 3047 Bremgarten bei Bern",Kalchackerstrasse 106,3047,Bremgarten bei Bern,Bern,031 302 02 74,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bachmann+/+Dr.+Müller+Bremgarten+bei+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bremgarten-bei-bern/eoas/gruppenpraxis-dr-bachmann-dr-muller,0,
Gruppenpraxis Dr. Baltisberger / Dr. Baltisberger,"Wiesenstrasse 33, 4900 Langenthal",Wiesenstrasse 33,4900,Langenthal,Bern,062 922 42 88,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Baltisberger+/+Dr.+Baltisberger+Langenthal,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/langenthal/er1s/gruppenpraxis-dr-baltisberger-dr-baltisberger,0,
Gruppenpraxis Dr. Bangerter / Dr. Leuenberger,"Bubenbergplatz 8, 3011 Bern",Bubenbergplatz 8,3011,Bern,Bern,031 311 32 11,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bangerter+/+Dr.+Leuenberger+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er1g/gruppenpraxis-dr-bangerter-dr-leuenberger,0,
Gruppenpraxis Dr. Barben Halter / Dr. Halter,"Dufourstrasse 28, 3005 Bern",Dufourstrasse 28,3005,Bern,Bern,031 351 09 00,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Barben+Halter+/+Dr.+Halter+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/en5l/gruppenpraxis-dr-barben-halter-dr-halter,0,
Gruppenpraxis Dr. Blöchlinger / Dr. Ott,"Brunnadernstrasse 62a, 3006 Bern",Brunnadernstrasse 62a,3006,Bern,Bern,031 352 65 10,Zahnmedizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Blöchlinger+/+Dr.+Ott+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/ei7v/gruppenpraxis-dr-blochlinger-dr-ott,0,
Gruppenpraxis Dr. Böhlen & Dr. med. M. Gabutti,"Kramgasse 82, 3011 Bern",Kramgasse 82,3011,Bern,Bern,031 311 88 66,"Allgemeine Innere Medizin, Dermatologie und Venerologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Böhlen+&+Dr.+med.+M.+Gabutti+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erx1/gruppenpraxis-dr-bohlen-dr-med-m-gabutti,0,
Gruppenpraxis Dr. Bosshard Durrer / Dr. Reinsch,"Marktgasse 29, 3011 Bern",Marktgasse 29,3011,Bern,Bern,031 311 76 03,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bosshard+Durrer+/+Dr.+Reinsch+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/en9c/gruppenpraxis-dr-bosshard-durrer-dr-reinsch,0,
Gruppenpraxis Dr. Brand / Dr. Stuker,"Kirchenfeldstrasse 31, 3005 Bern",Kirchenfeldstrasse 31,3005,Bern,Bern,031 351 87 47,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Brand+/+Dr.+Stuker+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/en79/gruppenpraxis-dr-brand-dr-stuker,0,
Gruppenpraxis Dr. Breu / Dr. Zingg,"Mattenhofstrasse 22, 3007 Bern",Mattenhofstrasse 22,3007,Bern,Bern,031 382 18 13,"Allgemeine Innere Medizin, Homöopathie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Breu+/+Dr.+Zingg+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esjo/gruppenpraxis-dr-breu-dr-zingg,0,
Gruppenpraxis Dr. Brönnimann / Dr. Brönnimann,"Schwarzenburgstrasse 150, 3097 Liebefeld",Schwarzenburgstrasse 150,3097,Liebefeld,Bern,031 972 95 75,"Allgemeine Innere Medizin, Chirurgie, Homöopathie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Brönnimann+/+Dr.+Brönnimann+Liebefeld,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liebefeld/erqr/gruppenpraxis-dr-bronnimann-dr-bronnimann,0,
Gruppenpraxis Dr. Bues Hebeisen / Dr. Hebeisen,"Aeschenbrunnmattstrasse 9, 3047 Bremgarten bei Bern",Aeschenbrunnmattstrasse 9,3047,Bremgarten bei Bern,Bern,031 302 23 44,Allgemeine Innere Medizin,https://www.aerztezentrum-bremgarten.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Bues+Hebeisen+/+Dr.+Hebeisen+Bremgarten+bei+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bremgarten-bei-bern/erpk/gruppenpraxis-dr-bues-hebeisen-dr-hebeisen,0,
Gruppenpraxis Dr. Cerny / Dr. Hebel,"Bahnhofstrasse 8, 3400 Burgdorf",Bahnhofstrasse 8,3400,Burgdorf,Bern,034 422 13 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Kardiologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Cerny+/+Dr.+Hebel+Burgdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/burgdorf/errt/gruppenpraxis-dr-cerny-dr-hebel,0,
Gruppenpraxis Dr. Chatterjee-Sanz / Dr. Suker / Dr. Untersander,"Bundsacker, 3154 Rüschegg Heubach",Bundsacker,3154,Rüschegg Heubach,Bern,031 738 88 11,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Chatterjee-Sanz+/+Dr.+Suker+/+Dr.+Untersander+Rüschegg+Heubach,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruschegg-heubach/errw/gruppenpraxis-dr-chatterjee-sanz-dr-suker-dr-untersander,0,
Gruppenpraxis Dr. Cordey / Dr. Hartmann Gayed,"Kirchlindachstrasse 7, 3052 Zollikofen",Kirchlindachstrasse 7,3052,Zollikofen,Bern,031 911 88 88,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Cordey+/+Dr.+Hartmann+Gayed+Zollikofen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikofen/erpn/gruppenpraxis-dr-cordey-dr-hartmann-gayed,0,
Gruppenpraxis Dr. D'Angelo-Bart / Dr. Mösch / Dr. Weiss-Egg,"Buchenweg 2, 3292 Lyss",Buchenweg 2,3292,Lyss,Bern,032 384 84 60,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+D'Angelo-Bart+/+Dr.+Mösch+/+Dr.+Weiss-Egg+Lyss,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/lyss/enep/gruppenpraxis-dr-d-angelo-bart-dr-mosch-dr-weiss-egg,0,
Gruppenpraxis Dr. Dräyer / Dr. Gemsch,"Seftigenstrasse 203, 3084 Wabern",Seftigenstrasse 203,3084,Wabern,Bern,031 964 11 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://gurtenpraxis.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Dräyer+/+Dr.+Gemsch+Wabern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wabern/er54/gruppenpraxis-dr-drayer-dr-gemsch,0,
Gruppenpraxis Dr. Eberle / Dr. Lütolf,"Schänzlistrasse 63, 3013 Bern",Schänzlistrasse 63,3013,Bern,Bern,031 311 43 00,"Allgemeine Innere Medizin, Intensivmedizin",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Eberle+/+Dr.+Lütolf+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/ers6/gruppenpraxis-dr-eberle-dr-lutolf,0,
Gruppenpraxis Dr. Fanger Flückiger / Dr. Raabe,"Bahnhofstrasse 15, 3400 Burgdorf",Bahnhofstrasse 15,3400,Burgdorf,Bern,034 423 51 51,Gynäkologie und Geburtshilfe,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Fanger+Flückiger+/+Dr.+Raabe+Burgdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/burgdorf/ertx/gruppenpraxis-dr-fanger-fluckiger-dr-raabe,0,
Gruppenpraxis Dr. Ferro / Dr. Kohli,"Gutenbergstrasse 11, 3011 Bern",Gutenbergstrasse 11,3011,Bern,Bern,031 398 33 39,"Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Ferro+/+Dr.+Kohli+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/elep/gruppenpraxis-dr-ferro-dr-kohli,0,
Gruppenpraxis Dr. Flury / Dr. Schollenberger,"Mettlenweg 28, 2504 Biel",Mettlenweg 28,2504,Biel,Bern,032 342 07 17,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Flury+/+Dr.+Schollenberger+Biel,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/eski/gruppenpraxis-dr-flury-dr-schollenberger,0,
Gruppenpraxis Dr. Frei-Erb / Dr. Fédière / Dr. Stucki,"Aarestrasse 34, 3600 Thun",Aarestrasse 34,3600,Thun,Bern,033 222 02 92,"Allgemeine Innere Medizin, Homöopathie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Frei-Erb+/+Dr.+Fédière+/+Dr.+Stucki+Thun,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/ertq/gruppenpraxis-dr-frei-erb-dr-fediere-dr-stucki,0,
Gruppenpraxis Dr. Frey / Dr. Locher,"Engestrasse 9, 3012 Bern",Engestrasse 9,3012,Bern,Bern,031 301 69 00,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Frey+/+Dr.+Locher+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erul/gruppenpraxis-dr-frey-dr-locher,0,
Gruppenpraxis Dr. Frey-Revaz / Dr. Revaz Frey,"Schulhausstrasse 15, 3293 Dotzigen",Schulhausstrasse 15,3293,Dotzigen,Bern,032 351 26 62,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Frey-Revaz+/+Dr.+Revaz+Frey+Dotzigen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dotzigen/esn4/gruppenpraxis-dr-frey-revaz-dr-revaz-frey,0,
Gruppenpraxis Dr. Friedli-Jordan / Dr. Luder,"Höheweg 2, 3800 Interlaken",Höheweg 2,3800,Interlaken,Bern,033 823 60 22,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Friedli-Jordan+/+Dr.+Luder+Interlaken,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/interlaken/eruo/gruppenpraxis-dr-friedli-jordan-dr-luder,0,
Gruppenpraxis Dr. Gäumann / Dr. Wirz,"Schosshaldenstrasse 32, 3006 Bern",Schosshaldenstrasse 32,3006,Bern,Bern,031 352 11 12,"Allgemeine Innere Medizin, Rheumatologie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gäumann+/+Dr.+Wirz+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esiy/gruppenpraxis-dr-gaumann-dr-wirz,0,
Gruppenpraxis Dr. Gerber Laely / Dr. Laely,"Beundengasse 9, 3250 Lyss",Beundengasse 9,3250,Lyss,Bern,032 385 23 23,Gynäkologie und Geburtshilfe,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gerber+Laely+/+Dr.+Laely+Lyss,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/lyss/ervb/gruppenpraxis-dr-gerber-laely-dr-laely,0,
Gruppenpraxis Dr. Gerber / Dr. Steinhauer,"Bärenplatz 8, 3011 Bern",Bärenplatz 8,3011,Bern,Bern,031 320 24 24,"Allgemeine Innere Medizin, Chirurgie, Rheumatologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gerber+/+Dr.+Steinhauer+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esew/gruppenpraxis-dr-gerber-dr-steinhauer,0,
Gruppenpraxis Dr. Gerber / Dr. Wiprächtiger,"Weltpoststrasse 16, 3015 Bern",Weltpoststrasse 16,3015,Bern,Bern,031 352 06 66,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gerber+/+Dr.+Wiprächtiger+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esiw/gruppenpraxis-dr-gerber-dr-wiprachtiger,0,
Gruppenpraxis Dr. Giani / Dr. Giani-Chon,"Sidlerstrasse 4, 3012 Bern",Sidlerstrasse 4,3012,Bern,Bern,031 302 14 94,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Giani+/+Dr.+Giani-Chon+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/ervi/gruppenpraxis-dr-giani-dr-giani-chon,0,
Gruppenpraxis Dr. Gubler / Dr. Kühni / Dr. Salzmann / Dr. Sutter,"Kreuzgasse 17, 3076 Worb",Kreuzgasse 17,3076,Worb,Bern,031 839 73 33,Pädiatrie,https://kjpworb.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Gubler+/+Dr.+Kühni+/+Dr.+Salzmann+/+Dr.+Sutter+Worb,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/worb/er0s/gruppenpraxis-dr-gubler-dr-kuhni-dr-salzmann-dr-sutter,1,Überweisung
Gruppenpraxis Dr. Hänggi / Dr. Hänggi / Dr. Stegmann-Hänni,"Panoramastrasse 5, 3600 Thun",Panoramastrasse 5,3600,Thun,Bern,033 223 20 20,Pädiatrie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Hänggi+/+Dr.+Hänggi+/+Dr.+Stegmann-Hänni+Thun,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/erw7/gruppenpraxis-dr-hanggi-dr-hanggi-dr-stegmann-hanni,0,
Gruppenpraxis Dr. Heiniger Eggimann / Dr. Hodler,"Kistlerstrasse 23a, 3065 Bolligen",Kistlerstrasse 23a,3065,Bolligen,Bern,031 921 58 69,Pädiatrie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Heiniger+Eggimann+/+Dr.+Hodler+Bolligen,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bolligen/erpp/gruppenpraxis-dr-heiniger-eggimann-dr-hodler,0,
Gruppenpraxis Dr. Hilfiker / Dr. Wallmann / Dr. Wissmann Hilfiker,"Mühlegasse 22, 3400 Burgdorf",Mühlegasse 22,3400,Burgdorf,Bern,034 422 27 55,"Allgemeine Innere Medizin, Kardiologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Hilfiker+/+Dr.+Wallmann+/+Dr.+Wissmann+Hilfiker+Burgdorf,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/burgdorf/er88/gruppenpraxis-dr-hilfiker-dr-wallmann-dr-wissmann-hilfiker,0,
Gruppenpraxis Dr. Jäger / Dr. Jäger-Ho / Dr. Ly-Ho,"Weyermattstrasse 9, 2560 Nidau",Weyermattstrasse 9,2560,Nidau,Bern,032 331 06 06,"Allgemeine Innere Medizin, Orthopädische Chirurgie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Jäger+/+Dr.+Jäger-Ho+/+Dr.+Ly-Ho+Nidau,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/nidau/ery6/gruppenpraxis-dr-jager-dr-jager-ho-dr-ly-ho,0,
Gruppenpraxis Dr. Jordi / Dr. Löffel / Dr. Oswald / Dr. Wittwer,"Emmentalstrasse 25, 3414 Oberburg",Emmentalstrasse 25,3414,Oberburg,Bern,034 422 11 00,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Jordi+/+Dr.+Löffel+/+Dr.+Oswald+/+Dr.+Wittwer+Oberburg,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/oberburg/espr/gruppenpraxis-dr-jordi-dr-loffel-dr-oswald-dr-wittwer,0,
Gruppenpraxis Dr. Jucker / Dr. Tadic,"Laupenstrasse 8, 3008 Bern",Laupenstrasse 8,3008,Bern,Bern,031 382 11 55,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Jucker+/+Dr.+Tadic+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esfv/gruppenpraxis-dr-jucker-dr-tadic,0,
Gruppenpraxis Dr. Karajiannis / Dr. Karajiannis-Zeuner,"Effingerstrasse 14a, 3011 Bern",Effingerstrasse 14a,3011,Bern,Bern,031 381 25 14,Allgemeine Innere Medizin,https://www.karajiannis.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Karajiannis+/+Dr.+Karajiannis-Zeuner+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erpt/gruppenpraxis-dr-karajiannis-dr-karajiannis-zeuner,0,
Gruppenpraxis Dr. Keller / Dr. Wirz,"Oberriedweg 12, 3123 Belp",Oberriedweg 12,3123,Belp,Bern,031 812 06 00,"Allgemeine Innere Medizin, Pneumologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Keller+/+Dr.+Wirz+Belp,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/belp/esks/gruppenpraxis-dr-keller-dr-wirz,0,
Gruppenpraxis Dr. Köhnlein / Dr. Vasarhelyi,"Rebenweg 34, 2503 Biel",Rebenweg 34,2503,Biel,Bern,032 323 12 12,Orthopädische Chirurgie,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Köhnlein+/+Dr.+Vasarhelyi+Biel,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/esgz/gruppenpraxis-dr-kohnlein-dr-vasarhelyi,0,
Gruppenpraxis Dr. Koller / Dr. Koller-Benz / Dr. Käch,"Murtenstrasse 18, 2502 Biel",Murtenstrasse 18,2502,Biel,Bern,032 322 21 16,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Koller+/+Dr.+Koller-Benz+/+Dr.+Käch+Biel,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/er0i/gruppenpraxis-dr-koller-dr-koller-benz-dr-kach,0,
Gruppenpraxis Dr. Lorenzetti-Tanner / Dr. Meisels,"Scherzligweg 12, 3600 Thun",Scherzligweg 12,3600,Thun,Bern,033 222 40 47,"Allgemeine Innere Medizin, Pneumologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Lorenzetti-Tanner+/+Dr.+Meisels+Thun,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/er1z/gruppenpraxis-dr-lorenzetti-tanner-dr-meisels,0,
Gruppenpraxis Dr. Meister-Portmann / Dr. Zimmermann,"Schwarzenburgstrasse 148, 3097 Liebefeld",Schwarzenburgstrasse 148,3097,Liebefeld,Bern,031 972 17 71,"Allgemeine Innere Medizin, Homöopathie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Meister-Portmann+/+Dr.+Zimmermann+Liebefeld,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liebefeld/er2p/gruppenpraxis-dr-meister-portmann-dr-zimmermann,0,
Gruppenpraxis Dr. Messerli / Dr. Messerli-Gerhards,"Unterer Quai 92, 2502 Biel",Unterer Quai 92,2502,Biel,Bern,032 323 23 01,"Allgemeine Innere Medizin, Augenheilkunde, Intensivmedizin",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Messerli+/+Dr.+Messerli-Gerhards+Biel,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/er2r/gruppenpraxis-dr-messerli-dr-messerli-gerhards,0,
Gruppenpraxis Dr. Mettke / Dr. Hoksch,"Gerechtigkeitsgasse 12, 3011 Bern",Gerechtigkeitsgasse 12,3011,Bern,Bern,031 311 68 88,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Mettke+/+Dr.+Hoksch+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/eryg/gruppenpraxis-dr-mettke-dr-hoksch,0,
Gruppenpraxis Dr. Michel-Nufer / Dr. Michel-Nufer,"Lehngasse 47, 3812 Wilderswil",Lehngasse 47,3812,Wilderswil,Bern,033 822 44 22,Allgemeine Innere Medizin,,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Michel-Nufer+/+Dr.+Michel-Nufer+Wilderswil,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wilderswil/er2v/gruppenpraxis-dr-michel-nufer-dr-michel-nufer,0,
Gruppenpraxis Dr. Negri / Dr. von Werdt,"Seilerstrasse 8, 3011 Bern",Seilerstrasse 8,3011,Bern,Bern,031 382 80 40,"HNO (Hals-, Nasen-, Ohrenheilkunde)",http://hnozentrum-bern.ch/,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Negri+/+Dr.+von+Werdt+Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esjl/gruppenpraxis-dr-negri-dr-von-werdt,1,Zuweisung
Gruppenpraxis Dr. Pratisto / Dr. Uhlmann,"Schwarzenburgstrasse 293, 3098 Köniz",Schwarzenburgstrasse 293,3098,Köniz,Bern,031 971 53 87,"Allgemeine Innere Medizin, Kardiologie",,https://www.google.ch/search?q=Gruppenpraxis+Dr.+Pratisto+/+Dr.+Uhlmann+Köniz,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/koniz/er4o/gruppenpraxis-dr-pratisto-dr-uhlmann,0,
